gvkey,execid,datadate,fyear,FamaFrench_Ind12,FamaFrench_Ind48,press_career_educ,CEOpos_NumJobs_NumInd,credentials_experiences,revenue_residual,high_optimism,low_optimism,insider,size_LogTotalAsset,size_NumEmp,num_seg,entropy,rnd,Num_RRCP_Provisions,fortune_mac_ranking,firm_prestige,salegr,revenue_fitted,l_totalcomp,l_currcomp,wealth,tot_yr_comp,Prof_CEO_Dummy,tot_yr_comp_net,age,gender,tenure,l_tenure,capital_exp,leverage,cash,dividend_payout,cash_flow,StockReturn_SD,CashFlow_SD,roa,adj_roa,oroa,adj_oroa,oros,adj_oros,roe,adj_roe,annual_StockReturn,Tobin_Q,Tobin_Qf
"002111","20526",30sep2013,2013,"Healthcare, Medical Equipment, and Drugs","Medical Equipment",,-.5906589,,-.0903318,,,,9.405003,29.979,4,,.061336,,,,.0284483,.33407,15.94354,6.835185,32296.71,24839,.0000157,18022.31,60,"MALE",730,6.594413,.0429665,.3267759,.2146679,.0317722,.1142481,.0281016,.02504017,.0764672,.0228181,.1064285,.0527794,.1605413,.0810823,.0666365,.0330707,.226689,2.332533,2.165345
"002124","20473",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Electronic Equipment",,-1.135359,,-.0707838,,,1,5.730262,6.37,1,0,.0403793,,,,.2031975,.22364,,6.39693,13109.52,1777.731,.0025146,-11152.35,59,"MALE",4627,8.43988,.0225288,.0413537,.2016751,.0100568,.0918357,.0257527,.03874119,.051641,.0136506,.051641,.0140965,.045557,0,.0648514,.0342483,.1795239,1.053879,1.053879
"002136","32564",31dec2013,2013,"Telephone and Television Transmission","Communication",,-.7579843,,-.0595807,,,,12.52124,176.8,3,-.6854215,0,,,,.0171617,.53183,16.5731,7.300317,23930.92,17906.14,6.85e-06,17649.76,58,"MALE",883,6.784457,.0605769,.3414509,.1974805,.0218207,.102529,.0257527,.00959884,.0419449,.0078819,.0419449,.0018906,.0953712,.01518,.0817485,.0330461,.0649644,1.266925,1.266925
"002154","24536",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Business Supplies",,-.6743216,,-.1215923,,,,8.321227,19.106,,,.0091455,,,,-.0266167,.30842,15.65148,6.937314,16842.99,2662.246,.0001675,2250.489,59,"MALE",2161,7.678789,.0340129,.3494477,.0344752,.0263734,.0980244,.0257527,.00791094,.051725,.0018533,.051725,.0018533,.0422681,.0016766,.0509365,.0035916,.0515222,1.539931,1.539931
"002176","00125",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Almost Nothing",,1.49762,,.342997,,,1,13.09176,301.745,8,,0,,,,.041311,1,13.09315,4.60517,40048.79,9824.377,1.52e-06,-316.7003,83,"MALE",16070,9.684772,.022863,.1489367,.1168929,0,.0535829,.0257527,.00670092,.0401624,.0106424,.0401624,.0106424,.1068366,.0501256,.0666163,.0352676,.2759805,1.026867,1.026867
"002184","44610",31jan2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,.4595345,,.2316305,,,,9.547741,140,,,0,,,,-.1908942,.73261,16.44605,7.069024,24136.58,15803.22,.0001157,12983.03,55,"MALE",517,6.249975,.0390352,.1182473,.2290016,.0166988,.1001213,.0336342,.0596808,.0490259,-.0155771,.0379647,-.0293668,.0125442,-.0227525,.065176,.0160182,.0006226,1.70088,1.296547
"002220","17433",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Measuring and Control Equipment",,-1.135359,,-.0678473,0,,,8.128228,7.75,3,-.6745947,.0989134,,,,.0187262,.31695,15.33406,6.697034,139621.4,25080.44,.0004344,588.335,63,"MALE",4017,8.298539,.0333446,.1290729,.1796866,0,.0663797,.0257527,.01312693,.0229551,-.0361815,.0229551,-.0361815,.036475,-.0545231,.0218688,-.0095858,-.0312347,1.356556,1.356556
"002259","23651",,2013,"Utilities","Utilities",,-.1897357,,,,,,8.262347,1.948,,,0,,,,.0263131,,,6.536184,10147.46,3620.419,.0001226,3045.678,50,"MALE",3639,8.199739,.0915439,.3817755,.0020239,.017441,.0663358,.0257527,.0098633,.0298944,.0034016,.0296663,.0031222,.0901061,.0087016,.0491997,-.003337,.1057311,1.153956,1.153956
"002269","23593",30apr2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Personal Services",,,,-.1579145,,,,8.45394,88,2,-.0476127,0,,,,.025216,.31844,15.82846,6.856462,26582.42,2444.897,.0002056,5845.188,57,"MALE",1080,6.985642,.0313221,.1931327,.5803993,.0466557,.1311808,.0328906,.01504952,.1065503,.0767811,.1012366,.067796,.1571133,.112857,.0609679,.0208508,.0884569,2.365078,2.328853
"002270","31080",31dec2013,2013,"Oil, Gas, and Coal Extraction and Products","Petroleum and Natural Gas",,-.6385105,,-.0818815,0,,0,9.876779,9,4,,0,,,,.0317929,.3586,16.31862,6.949377,25420.66,7913.241,.0000236,2656.633,58,"MALE",2556,7.84659,.091368,.2447709,.0110718,.0269914,.1045093,,.03159471,.0730862,.0298858,.0728294,.0295983,.2882637,.1928292,.1061973,.0626685,-.3943445,1.010306,1.010306
"002271","40069",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Construction Materials",,-.0224103,,-.0967328,0,,,6.704844,4.2,3,-.7262065,.0168777,,,,-.033161,.23529,,6.336826,6314.027,-624.0325,.0002744,-603.2284,49,"MALE",1825,7.509883,.0362283,.5365192,.0524248,0,.064389,.0257527,.01804161,.0059288,-.0410533,.0059288,-.0475216,.0053742,-.0498767,.0067738,-.0236321,.1331953,1.627194,1.627194
"002282","32132",30apr2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Restaraunts, Hotels, Motels",,.7262346,,-.0528747,,,,6.973839,34.47,4,,0,,,,-.2624289,.27233,,6.694632,25196.3,1333.258,.0012405,4770.917,56,"MALE",2920,7.979681,.1787814,.4303343,.0073255,.029846,.1033627,.0328906,.0285681,.0289877,-.0341418,.0315309,-.0304956,.0253547,-.026435,.0306308,-.0040348,-.0508458,1.719428,1.637727
"002285","23288",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Aircraft",,2.18167,,.0995284,0,,,11.43672,168.4,7,,.0354525,,,,.0531496,.73442,16.9624,7.565275,151715.1,131105.6,.0000231,119505.3,64,"MALE",3105,8.041091,.0226412,.1039789,.1646612,.0177201,.0661429,.0257527,.01071607,.0494912,.0002482,.0494804,.0002374,.0529305,-.0020251,.0449467,-.0030835,.0243867,1.94034,1.94034
"002312","12308",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Business Services",,-.2733984,,.3542401,,,,7.306713,210,3,-.647653,0,,,,.0903742,.71716,16.02107,6.263398,70219.3,27613.16,.0016632,16732.98,67,"MALE",9861,9.196445,.0360505,.0009582,.1850429,.0597925,.2019545,.0257527,.05421294,.1692276,.1261296,.1692276,.1249199,.0593974,-.0030655,.0436913,.0103835,.4926862,4.249042,4.249042
"002337","42432",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Business Supplies",,,,.1925722,0,,,8.591372,8.4,5,,0,,,,-.0077994,.57525,,6.773001,2942.001,921.473,0,921.473,65,"MALE",1095,6.999423,.0298979,.1112349,.0597957,0,-.0735376,.0257527,.22150671,-.118663,-.1685346,-.118663,-.1685346,-.1432414,-.1838329,-.4220914,-.4694364,.0339506,.7513259,.7513259
"002352","16744",31jul2013,2013,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances","Almost Nothing",,-.1897357,,-.062943,0,,1,7.271483,7.4,3,,.0291222,,,,-.119665,.29015,,6.684612,9511.131,5214.153,.0001276,5333.705,56,"MALE",3774,8.236156,.0248053,.2175789,.0632926,.027277,-.069989,.0244811,.06618984,-.0978784,-.1273984,-.1074142,-.1369342,-.1341323,-.1908433,-.0894157,-.1207644,-.0021,1.539329,1.62382
"002393","28766",30jun2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Machinery",,.6295009,,-.0823501,,1,,7.277628,5.98,3,,.0099329,,,,-.1409519,.25584,15.18974,6.733402,9557.057,2307.59,.0004108,2406.337,48,"MALE",1276,7.152269,.0310027,.1556422,.1301819,.0160858,.0145991,.0225877,.0193871,-.023251,-.0837536,-.023251,-.0837536,-.0180709,-.0866271,-.0354482,-.0788357,-.0997142,1.259417,1.194488
"002403","30945",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Pharmaceutical Products",,1.045173,,-.0198784,0,,,10.5608,28,1,0,.2277083,,,,-.0320274,.50417,16.85276,7.430434,97344.47,53642.73,.0000428,46390.73,62,"MALE",1337,7.198931,.0139148,.2168066,.1172523,.060738,.1003835,.0257527,.02203478,.0664127,.0167263,.0664127,.0167263,.1564236,.068263,.0292432,.0082988,.1822182,2.876486,2.876486
"002435","27109",30apr2014,2013,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys","Beer & Liquor",,-.0224103,,-.0234315,,,,8.319473,4.2,1,0,0,,,,.0346088,.42964,16.28525,7.014365,47122.16,7880.982,.0001694,15685.54,50,"MALE",3194,8.069343,.0311967,.2449427,.1065074,.0567877,.1728004,.0328906,.01058678,.1606142,.0736217,.1606142,.0736217,.2203276,.0854521,.0344104,0,.0206075,4.411356,5.147497
"002436","12362",31jan2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,.6268598,,-.0691347,,,1,7.046998,11.2,4,,0,,,,-.0739097,.28382,,7.090077,15799.28,7146.885,.0010887,5410.836,57,"FEMALE",981,6.889591,.0382529,.1792322,.0718164,.0105316,.0952564,.0336342,.01775732,.0471192,-.0174837,.0337219,-.0336097,.0154231,-.0198737,.037734,-.0114237,.1538251,1.639103,1.470784
"002444","14479",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Machinery",,.5284479,,-.0284554,0,,1,7.9779,15.701,5,,.0307395,,,,.0582687,.33267,15.93599,6.943643,49295.02,47726.87,.0003156,48165.27,63,"MALE",2946,7.988543,.0507922,.1576926,.1288497,.0031209,.2958708,.0257527,.16402736,.2658619,.2053593,.2638041,.2033015,.1978649,.1293088,.1807179,.1373304,.0982721,2.103628,2.103628
"002448","27653",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Steel Works Etc",,.1275248,,-.0509741,0,,1,6.656656,2.671,5,,.011511,,,,-.1365084,.23842,,6.687081,8204.438,2395.046,.0002297,1662.239,60,"MALE",2800,7.937732,.0419361,.0833388,.0292746,.008462,.0788693,.0257527,.03218808,.0253321,.0019426,.0253321,.0015042,.0168886,-.0043634,.0305793,.0009295,.2212334,1.23095,1.23095
"002497","24120",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Construction",,-.7579843,,-.1012186,,,,7.979215,13.45,7,,0,,,,.2048192,.27767,15.49739,6.887553,133403,15962.45,.0038066,68620.56,42,"MALE",2466,7.810758,.0432547,.279761,.0078527,0,.0987561,.0257527,.00499391,.0504878,-.0010441,.0482765,-.0032553,.0325912,-.0059132,.0557581,-.0028169,-.2385466,1.464753,1.464753
"002504","31412",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Computers",,2.194741,,-.099797,0,,0,7.828038,22.8,3,,.020107,,,,-.0995618,.28179,15.17551,6.879356,15476.53,9396.027,,10199.34,61,"MALE",1911,7.555905,.0188048,.0836653,.2549004,0,.085498,.0257527,.01718378,.0432271,-.0087135,.0432271,-.0087135,.0313901,-.0205488,.0734557,.0416359,-.0273025,1.978996,1.978996
"002536","43417",31mar2014,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Business Services",,2.080617,,-.0927216,,,,7.187885,5.555,4,,.0215025,,,,-.0013708,.25432,15.44987,6.476973,26971.69,11523.83,.0004402,19310.8,46,"MALE",979,6.887553,.0296969,.2400134,.3163196,0,.0637066,.0333366,.02752501,.0066976,-.0364004,.0066976,-.0376101,.0080753,-.0543875,.0033622,-.0299456,-.4627988,2.557517,2.407805
"002538","42441",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Business Services",,3.217115,,-.0395177,,,,6.005877,9.9,4,,0,,,,-.0421358,.26022,,6.652863,2524.945,1179.102,.0002435,899.4303,59,"FEMALE",1095,6.999423,.0185532,.0069294,.1128098,.018701,.057244,.0257527,.04352713,.0317491,-.011349,.0317491,-.0125586,.0118434,-.0506194,.0356658,.002358,.1313575,1.182206,1.182206
"002547","29332",,2013,"Finance","Insurance",,-.9253097,,,0,,,10.90294,36.5,,,0,,,,.0600155,,,6.941785,79787.2,57519.26,.0000204,50209.21,48,"MALE",1467,7.291656,.0096989,.0965658,.08464,.0002024,.0381515,.0257527,.0029097,.0271643,-.001417,.0271643,-.001417,.0455837,-.0451209,.0612372,-.0161892,.1771488,1.249117,1.249117
"002558","16486",,2013,"Finance","Insurance",,.8778479,,,,,,10.9542,7.035,,,0,,,,.0063993,,16.19016,6.907755,28355.32,14751.73,.0000325,10937.87,64,"MALE",1825,7.509883,.0015911,.0447599,.0715635,.0037766,.0181488,.0257527,.00324639,.0163828,-.0121984,.0163828,-.0121984,.0969779,.0062733,.0809979,.0035715,-.0208997,.981068,.981068
"002574","23192",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Transportation",,-.841647,,.1461415,,,,10.36666,31.254,1,0,0,,,,.0084954,.65718,16.3368,7.060352,42797.68,11542.73,.0001075,8468.932,63,"MALE",4017,8.298539,.072777,.3006419,.03395,.0188786,.0933862,.0257527,.00824605,.0586496,.0101343,.0586496,.0101343,.1549975,.1075861,.0642207,.0170732,.3655677,1.310865,1.310865
"002577","45689",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Electronic Equipment",,,,-.1013099,,,,6.174338,2.918,1,0,.0567136,,,,-.3486763,.23463,15.18594,6.878372,5198.889,985.41,.0003458,985.41,51,"MALE",364,5.899898,.0291131,.1561638,.258957,.0101486,.0401841,.0257527,.04944806,.0041581,-.0338322,-.0081809,-.0457253,-.0095955,-.0551525,-.0058803,-.0364834,-.046793,1.77297,1.77297
"002593","34857",30sep2013,2013,"Chemicals and Allied Products","Chemicals",,.662671,,-.108769,,,0,8.350666,4.638,5,-1.179279,.0213688,,,,.038507,.25971,15.55164,6.897705,28506.73,8092.062,.0001349,10634.3,58,"MALE",2099,7.649693,.0623671,.3066383,.0224427,.0120482,.0805575,.0281016,.0279314,.0356721,-.0341136,.0361446,-.0354619,.0441813,-.03944,.0559988,.0058089,.3915806,1.310916,1.179589
"002615","44873",28feb2014,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Electronic Equipment",,-.2733984,,-.021991,0,,,5.188865,.42,3,,.0892401,,,,.3086157,.27023,,6.052089,25532.7,22580.24,.0031449,17085.52,55,"MALE",1003,6.911747,.0118986,.0103645,.1547039,0,.1110535,.0327721,.17354372,.0658411,.0278507,.0658411,.0282966,.0500333,.0044763,.0102731,-.02033,-.3924695,5.852198,6.666334
"002628","48567",,2013,"Utilities","Utilities",,.1617733,,,0,,,7.580626,1.125,,,0,,,,.0123157,,,6.783425,6931.362,2638.001,.0003814,1754.647,65,"MALE",6543,8.786304,.0627536,.2453574,.0140347,.0151129,.0538683,.0257527,.00296849,.024111,-.0023818,.024111,-.0024331,.0809001,-.0005043,.0429042,-.0096325,.1282769,1.161888,1.161888
"002663","34167",31jul2013,2013,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys","Food Products",,1.013034,,-.1220308,,,,9.026778,20,,,.0158967,,,,.0414514,.32821,15.91571,6.899387,12320.74,6013.402,.0001056,7361.38,59,"FEMALE",730,6.594413,.0403701,.5350235,.0400096,.0445753,.1303616,.0244811,.01637639,.0827826,.0089021,.0550282,-.0134639,.0568803,-.0063421,.0313664,-.0117802,.0523959,2.417441,2.549393
"002710","13570",28feb2014,2013,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys","Beer & Liquor",,-.4233335,,-.1731708,,,,9.568162,6.3,4,,0,,,,.1448459,.28427,16.1583,7.102564,1192161,435747,.0029346,394552.9,55,"MALE",2434,7.797702,.0156271,.490872,.0044679,0,.1467197,.0327721,.04261797,.1358612,.0488687,.1358612,.0488687,.3991824,.2643068,.1252416,.0908312,.4405895,1.540603,1.68318
"002751","06395",30jun2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Wholesale",,.5431972,,.4675487,0,,,10.15887,33.6,3,,0,,,,-.2501646,1,16.33712,7.158514,55188.45,16801.98,.0000353,14622.89,58,"MALE",1399,7.244227,.0075526,.1492699,.0736279,.0144855,.0276928,.0225877,.01391965,.0129749,-.0337671,.0129362,-.0338059,.0033039,-.0199797,.020874,-.0266147,.5358428,1.636027,1.378551
"002771","23671",31dec2013,2013,"Oil, Gas, and Coal Extraction and Products","Construction Materials",,2.882464,,-.0974752,0,,0,8.158516,8,5,,.0099558,,,,-.1965073,.28343,15.76719,7.098376,60790.83,25396.06,.0001329,25239.39,65,"MALE",2385,7.777374,.0317206,.2150014,.2160034,.0153736,.0999427,.0257527,.01446279,.0673347,.0203525,.0600344,.0065839,.0712538,.0160029,.0414876,.0110817,.2299992,1.830926,1.830926
"002787","35079",30jun2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Steel Works Etc",,1.392895,,.0149505,,,,7.966552,4.8,5,,.0085399,,,,.0842901,.33207,15.27088,6.739889,8739.381,391.8362,.0000811,2469.893,51,"MALE",1276,7.152269,.1168615,.2095806,.0893198,.0132852,.0867876,.0225877,.01818889,.0506781,.0272886,.0506781,.0268502,.0643131,.0430611,.0614258,.031776,.3133284,1.661168,1.347594
"002807","17368",30apr2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,-.8843705,,.2505962,,,1,7.742782,29.749,1,0,0,,,,.2340321,.67572,14.33889,6.877296,6766.301,1967.74,.0001037,2401.045,67,"MALE",2870,7.962416,.1339044,.3706034,.0527755,.0120189,.1119279,.0328906,.0112917,.0550225,-.0095805,.0550225,-.012309,.017628,-.0176688,.0479672,-.0011905,.3467578,1.730551,1.703987
"002811","43846",31dec2013,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Wholesale",,,,-.1187815,,,,6.521831,1.624,3,,0,,,,-.3196454,.21992,,6.476973,12238.26,650,.0022057,650,42,"MALE",442,6.09357,.0170692,.3618535,.0453486,0,-.0114353,,.01917157,-.0499572,-.0966993,-.0499572,-.0966993,-.0322506,-.0555342,-.0982268,-.1457154,-.4624732,1.036957,1.036957
"002817","23001",31dec2013,2013,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing","Machinery",,.3785129,,-.024001,0,,,11.34918,118.501,6,-1.297311,.0367615,,,,-.1203708,.51213,16.30251,7.377764,70258.4,3769.136,9.94e-06,1783.904,59,"MALE",1279,7.154615,.05237,.4446617,.0744676,.0175862,.0809225,.0257527,.01615889,.0446311,-.0158715,.0446311,-.0158715,.0680789,-.0004772,.0654171,.0220297,.2206787,1.431853,1.431853
"002818","08807",31jan2014,2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)","Retail",,-.0224103,,-.0686919,,,1,6.39178,10,2,-.0405182,0,,,,-.0402317,.30275,,7.02055,61583.57,2486.31,.0054025,-5448.483,63,"MALE",5389,8.5923,.0528414,0,.4108705,.0098054,.1275669,.0336342,.01297179,.0910041,.0264012,.0910041,.0236726,.0590435,.0237468,.0664403,.0172826,.3753383,1.902614,1.714499
"002820","03501",31mar2014,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Construction Materials",,1.147257,,-.1183996,0,,,6.151112,3,3,,0,,,,.172703,.23412,,6.214608,51969.86,23194.13,.0018677,18468.76,63,"MALE",3956,8.283241,.004827,.1492885,.1884988,0,.0431294,.0333366,.0229963,.034605,-.0123772,.034605,-.0188454,.0304459,-.024805,.0234014,-.0070045,-.0865519,1.633516,1.8173
"002859","24764",,2013,"Utilities","Utilities",,-.1234633,,,,,,8.346467,1.205,,,0,,,,.024439,,,6.599871,13080.47,2454.929,.0001379,2214.205,54,"MALE",910,6.814543,.0437774,.3161564,.0089299,.0205814,.0720109,.0257527,.01404535,.0381198,.0116271,.0381198,.0115758,.146515,.0651105,.0570126,.0044759,.2114071,1.084911,1.084911
"002884","00190",31dec2013,2013,"Telephone and Television Transmission","Communication",,.5605875,,-.215097,,1,,10.85489,47,4,-1.265448,0,,,,-.0054261,.25381,16.01198,7.003066,41520.87,-4566.701,.0000627,2805.82,60,"MALE",8035,8.991687,.0588565,.4048506,.0032441,.0251221,.083071,.0257527,.01725086,-.0046151,-.038678,-.0046151,-.0446693,-.0132081,-.0933993,-.0128572,-.0615595,.4073027,.9352123,.9352123
"002940","06270",31dec2013,2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment","Business Services",,,,.0392431,,,,7.472625,5.949,5,,0,,,,.1926538,.37877,,6.802395,9712.078,900,.0000116,900,59,"MALE",364,5.899898,.0366879,.0151914,.3642385,0,.1121265,.0257527,.01543693,.0712027,.0281046,.0712027,.026895,.0353214,-.0271414,.0757104,.0424026,-.0001634,1.259174,1.259174
"002942","36465",31jul2013,2013,"Healthcare, Medical Equipment, and Drugs","Medical Equipment",,-.9253097,,-.0267221,,,,6.189641,1.292,7,,.0219281,,,,.0790205,.26364,,6.309918,7310.852,438.7163,.0006759,2827.34,58,"MALE",1596,7.375882,.013831,.1948035,.069875,.0061845,.1158609,.0244811,.00754928,.080462,.026813,.080462,.026813,.0923214,.0128624,.0359396,.0023738,.6261396,3.158569,2.536865
"002953","21848",31dec2013,2013,"Business Equipment -- Computers, Software, and Electronic Equipment","Electronic Equipment",,1.84702,,-.0755364,0,,,6.683978,4.71,3,-.8186319,.0254067,,,,-.0013146,.24226,,6.745236,10016.15,850,.0010215,850,61,"MALE",330,5.802118,.0111896,.1584629,.1520626,0,.0308045,.0257527,.07643939,-.0022164,-.0402067,-.023675,-.0612194,-.0274423,-.0729993,-.0289574,-.0595605,-.1163434,1.368057,1.368057
"002960","08411",31dec2013,2013,"Healthcare, Medical Equipment, and Drugs","Healthcare",,-.106073,,-.0897859,0,1,,6.795371,13.952,3,,0,,,,-.018702,.25116,15.4035,6.754508,22795.69,9594.73,.0003979,4117.967,59,"MALE",4627,8.43988,.0328119,.2053976,.0944589,.0158308,.1191953,.0257527,.00947012,.0864126,.0524214,.0864126,.0547941,.0546419,.0207021,.0573172,.0256511,.4253898,1.974791,1.974791
"002968","03766",,2013,"Finance","Banking",,1.996955,,,,1,,14.6975,251.196,,,0,,,,-.0005357,,16.28292,7.313221,394999.1,123327.3,.0000295,60533.57,57,"MALE",2922,7.980366,0,.221425,.2500065,.002312,.0096159,.0257527,.00140732,.0074194,-.0023459,.0074194,-.0023831,.1694206,-.0295917,.0815953,.0228967,.0795816,1.008129,1.008129
"002991","23369",31dec2013,2013,"Oil, Gas, and Coal Extraction and Products","Petroleum and Natural Gas",,-.0224103,,.3974323,0,,,12.44412,64.59999999999999,,,.0035434,,,,-.0430182,.99801,16.82315,7.479205,77197.27,25701.85,6.70e-07,24016.47,57,"MALE",1460,7.286876,.1496928,.0805153,.0650869,.0294538,.1403294,.0257527,.02273097,.0844246,.0412242,.0844246,.0411935,.1012123,.0057778,.0896254,.0460966,-.0790676,1.270397,1.270397
